,operand1,operand2,operator,target
38594,825,111,2,714.0
38595,533,946,4,0.5634
38596,535,579,2,-44.0
38597,226,290,1,516.0
38598,554,578,4,0.9585
38599,716,969,3,693804.0
38600,386,819,2,-433.0
38601,779,972,1,1751.0
38602,345,184,1,529.0
38603,243,978,4,0.2485
38604,104,347,3,36088.0
38605,43,751,3,32293.0
38606,783,904,2,-121.0
38607,89,215,4,0.414
38608,265,150,3,39750.0
38609,445,298,4,1.4933
38610,460,403,3,185380.0
38611,682,738,2,-56.0
38612,361,295,1,656.0
38613,832,954,2,-122.0
38614,300,480,3,144000.0
38615,292,214,1,506.0
38616,163,499,3,81337.0
38617,265,528,2,-263.0
38618,974,252,3,245448.0
38619,522,17,1,539.0
38620,946,35,4,27.0286
38621,371,954,4,0.3889
38622,942,391,4,2.4092
38623,524,753,3,394572.0
38624,820,473,1,1293.0
38625,9,835,2,-826.0
38626,365,274,4,1.3321
38627,652,361,3,235372.0
38628,606,363,2,243.0
38629,890,312,2,578.0
38630,875,211,4,4.1469
38631,897,211,2,686.0
38632,30,302,3,9060.0
38633,572,445,1,1017.0
38634,108,985,2,-877.0
38635,598,953,4,0.6275
38636,540,945,4,0.5714
38637,459,479,3,219861.0
38638,909,948,4,0.9589
38639,950,743,1,1693.0
38640,164,249,4,0.6586
38641,696,367,2,329.0
38642,305,98,3,29890.0
38643,965,957,3,923505.0
38644,979,305,2,674.0
38645,722,899,1,1621.0
38646,689,398,1,1087.0
38647,257,86,2,171.0
38648,496,577,2,-81.0
38649,816,459,1,1275.0
38650,661,417,3,275637.0
38651,947,2,2,945.0
38652,255,234,1,489.0
38653,389,241,1,630.0
38654,394,789,2,-395.0
38655,513,79,4,6.4937
38656,403,571,2,-168.0
38657,26,626,1,652.0
38658,528,368,1,896.0
38659,737,774,3,570438.0
38660,456,983,2,-527.0
38661,873,494,4,1.7672
38662,3,554,1,557.0
38663,361,619,3,223459.0
38664,200,609,2,-409.0
38665,569,429,3,244101.0
38666,346,314,1,660.0
38667,3,461,1,464.0
38668,695,328,4,2.1189
38669,916,911,4,1.0055
38670,948,357,1,1305.0
38671,577,165,2,412.0
38672,864,474,2,390.0
38673,347,584,3,202648.0
38674,81,455,2,-374.0
38675,742,975,2,-233.0
38676,454,908,2,-454.0
38677,404,398,4,1.0151
38678,55,495,1,550.0
38679,339,375,3,127125.0
38680,271,995,4,0.2724
38681,980,673,1,1653.0
38682,822,311,1,1133.0
38683,292,186,1,478.0
38684,446,410,2,36.0
38685,996,862,3,858552.0
38686,472,926,4,0.5097
38687,114,249,1,363.0
38688,575,623,3,358225.0
38689,66,827,4,0.0798
38690,874,645,4,1.355
38691,208,738,2,-530.0
38692,934,185,3,172790.0
38693,138,942,4,0.1465
38694,961,484,3,465124.0
38695,378,122,1,500.0
38696,931,652,3,607012.0
38697,391,894,3,349554.0
38698,483,958,3,462714.0
38699,354,122,4,2.9016
38700,515,734,3,378010.0
38701,209,317,3,66253.0
38702,265,839,3,222335.0
38703,75,622,4,0.1206
38704,283,221,3,62543.0
38705,433,993,4,0.4361
38706,867,336,1,1203.0
38707,426,983,3,418758.0
38708,220,817,3,179740.0
38709,837,808,4,1.0359
38710,93,914,4,0.1018
38711,202,542,1,744.0
38712,665,502,2,163.0
38713,590,40,3,23600.0
38714,719,457,1,1176.0
38715,66,149,4,0.443
38716,70,703,1,773.0
38717,698,419,1,1117.0
38718,880,472,2,408.0
38719,389,444,1,833.0
38720,758,839,3,635962.0
38721,864,413,1,1277.0
38722,259,779,4,0.3325
38723,425,293,4,1.4505
38724,152,518,1,670.0
38725,707,274,4,2.5803
38726,707,303,2,404.0
38727,853,401,1,1254.0
38728,200,985,4,0.203
38729,658,734,3,482972.0
38730,554,122,4,4.541
38731,25,683,3,17075.0
38732,464,114,1,578.0
38733,807,191,1,998.0
38734,100,922,3,92200.0
38735,393,808,4,0.4864
38736,882,210,4,4.2
38737,183,522,1,705.0
38738,513,496,4,1.0343
38739,544,927,2,-383.0
38740,935,459,3,429165.0
38741,490,976,4,0.502
38742,284,403,1,687.0
38743,611,390,2,221.0
38744,733,71,3,52043.0
38745,917,642,3,588714.0
38746,518,885,1,1403.0
38747,719,556,4,1.2932
38748,70,148,2,-78.0
38749,371,334,3,123914.0
38750,285,56,4,5.0893
38751,870,578,1,1448.0
38752,581,688,2,-107.0
38753,376,846,3,318096.0
38754,385,200,3,77000.0
38755,690,464,4,1.4871
38756,878,348,2,530.0
38757,139,772,2,-633.0
38758,585,173,3,101205.0
38759,946,322,4,2.9379
38760,83,599,2,-516.0
38761,384,530,2,-146.0
38762,832,472,3,392704.0
38763,601,849,4,0.7079
38764,612,734,2,-122.0
38765,433,849,1,1282.0
38766,604,740,4,0.8162
38767,907,672,3,609504.0
38768,415,325,2,90.0
38769,482,421,1,903.0
38770,787,830,1,1617.0
38771,808,345,4,2.342
38772,675,609,3,411075.0
38773,441,125,2,316.0
38774,438,1000,2,-562.0
38775,560,248,4,2.2581
38776,65,984,4,0.0661
38777,108,14,1,122.0
38778,750,578,2,172.0
38779,468,228,3,106704.0
38780,899,725,1,1624.0
38781,116,623,1,739.0
38782,297,862,4,0.3445
38783,485,825,4,0.5879
38784,543,788,2,-245.0
38785,790,111,2,679.0
38786,322,247,4,1.3036
38787,613,733,1,1346.0
38788,236,367,3,86612.0
38789,215,386,2,-171.0
38790,82,28,4,2.9286
38791,255,232,3,59160.0
38792,532,652,4,0.816
38793,168,659,4,0.2549
38794,755,359,4,2.1031
38795,459,886,2,-427.0
38796,652,782,3,509864.0
38797,502,942,3,472884.0
38798,618,766,3,473388.0
38799,985,85,1,1070.0
38800,625,525,1,1150.0
38801,699,693,2,6.0
38802,143,78,4,1.8333
38803,623,626,4,0.9952
38804,1000,383,1,1383.0
38805,503,815,4,0.6172
38806,24,624,4,0.0385
38807,877,394,2,483.0
38808,458,376,1,834.0
38809,499,705,4,0.7078
38810,799,589,3,470611.0
38811,188,692,2,-504.0
38812,289,521,2,-232.0
38813,130,982,3,127660.0
38814,646,762,1,1408.0
38815,853,702,4,1.2151
38816,39,438,2,-399.0
38817,869,513,1,1382.0
38818,297,382,1,679.0
38819,990,21,1,1011.0
38820,844,570,4,1.4807
38821,91,625,1,716.0
38822,420,600,1,1020.0
38823,96,526,2,-430.0
38824,515,867,1,1382.0
38825,527,189,1,716.0
38826,682,592,3,403744.0
38827,715,581,2,134.0
38828,191,949,4,0.2013
38829,529,861,4,0.6144
38830,245,496,1,741.0
38831,783,996,3,779868.0
38832,689,67,1,756.0
38833,620,37,2,583.0
38834,199,879,4,0.2264
38835,577,11,3,6347.0
38836,265,971,3,257315.0
38837,848,334,1,1182.0
38838,280,473,4,0.592
38839,396,518,4,0.7645
38840,577,921,4,0.6265
38841,872,737,1,1609.0
38842,662,210,1,872.0
38843,884,914,3,807976.0
38844,608,740,3,449920.0
38845,97,880,3,85360.0
38846,42,820,2,-778.0
38847,563,428,3,240964.0
38848,585,562,2,23.0
38849,797,602,4,1.3239
38850,214,431,3,92234.0
38851,680,412,4,1.6505
38852,778,356,4,2.1854
38853,44,491,3,21604.0
38854,514,264,3,135696.0
38855,465,408,1,873.0
38856,990,516,4,1.9186
38857,479,61,3,29219.0
38858,132,962,2,-830.0
38859,217,743,2,-526.0
38860,678,898,4,0.755
38861,299,501,1,800.0
38862,64,941,1,1005.0
38863,616,44,1,660.0
38864,937,83,3,77771.0
38865,971,821,1,1792.0
38866,111,208,3,23088.0
38867,93,281,3,26133.0
38868,478,267,2,211.0
38869,436,113,3,49268.0
38870,297,660,1,957.0
38871,63,227,4,0.2775
38872,136,896,1,1032.0
38873,723,625,4,1.1568
38874,929,822,2,107.0
38875,459,709,4,0.6474
38876,894,599,1,1493.0
38877,399,67,3,26733.0
38878,628,190,1,818.0
38879,843,451,3,380193.0
38880,147,413,1,560.0
38881,239,10,4,23.9
38882,432,660,3,285120.0
38883,304,57,3,17328.0
38884,182,477,1,659.0
38885,777,289,1,1066.0
38886,104,764,4,0.1361
38887,71,130,3,9230.0
38888,519,609,2,-90.0
38889,236,198,1,434.0
38890,548,823,1,1371.0
38891,315,480,4,0.6562
38892,802,169,1,971.0
38893,242,17,4,14.2353
38894,305,386,3,117730.0
38895,816,277,4,2.9458
38896,245,139,4,1.7626
38897,583,735,2,-152.0
38898,817,629,1,1446.0
38899,549,341,1,890.0
38900,781,429,3,335049.0
38901,48,594,4,0.0808
38902,379,457,2,-78.0
38903,288,399,4,0.7218
38904,454,906,1,1360.0
38905,265,790,2,-525.0
38906,192,624,3,119808.0
38907,741,868,1,1609.0
38908,798,768,3,612864.0
38909,180,227,1,407.0
38910,977,535,3,522695.0
38911,426,312,1,738.0
38912,385,886,3,341110.0
38913,565,843,1,1408.0
38914,498,683,4,0.7291
38915,190,286,3,54340.0
38916,550,526,3,289300.0
38917,707,67,1,774.0
38918,327,50,2,277.0
38919,429,185,2,244.0
38920,858,269,3,230802.0
38921,525,885,2,-360.0
38922,751,467,1,1218.0
38923,565,116,1,681.0
38924,558,186,3,103788.0
38925,800,98,4,8.1633
38926,342,651,1,993.0
38927,462,253,1,715.0
38928,248,754,3,186992.0
38929,29,544,2,-515.0
38930,344,670,1,1014.0
38931,799,657,1,1456.0
38932,777,906,2,-129.0
38933,923,739,1,1662.0
38934,566,220,1,786.0
38935,891,398,3,354618.0
38936,424,97,4,4.3711
38937,19,496,3,9424.0
38938,504,612,4,0.8235
38939,870,93,3,80910.0
38940,249,972,2,-723.0
38941,885,610,4,1.4508
38942,51,255,4,0.2
38943,789,643,4,1.2271
38944,442,541,1,983.0
38945,353,33,2,320.0
38946,451,560,1,1011.0
38947,703,783,4,0.8978
38948,69,315,1,384.0
38949,458,578,4,0.7924
38950,194,887,1,1081.0
38951,744,180,1,924.0
38952,346,447,3,154662.0
38953,893,41,4,21.7805
38954,769,817,1,1586.0
38955,464,774,3,359136.0
38956,67,252,3,16884.0
38957,784,478,4,1.6402
38958,456,275,3,125400.0
38959,278,247,1,525.0
38960,481,573,4,0.8394
38961,933,982,3,916206.0
38962,856,125,2,731.0
38963,755,890,3,671950.0
38964,852,761,2,91.0
38965,85,96,1,181.0
38966,947,83,3,78601.0
38967,786,234,2,552.0
38968,927,773,2,154.0
38969,459,625,1,1084.0
38970,569,360,2,209.0
38971,618,868,4,0.712
38972,513,261,4,1.9655
38973,627,757,1,1384.0
38974,56,483,2,-427.0
38975,813,430,1,1243.0
38976,764,9,2,755.0
38977,926,412,2,514.0
38978,955,990,1,1945.0
38979,854,212,3,181048.0
38980,267,572,1,839.0
38981,630,184,4,3.4239
38982,404,548,2,-144.0
38983,81,30,3,2430.0
38984,934,164,3,153176.0
38985,56,792,3,44352.0
38986,233,622,4,0.3746
38987,548,880,4,0.6227
38988,560,270,1,830.0
38989,869,647,1,1516.0
38990,372,141,2,231.0
38991,18,936,4,0.0192
38992,77,877,4,0.0878
38993,460,890,2,-430.0
38994,280,995,1,1275.0
38995,419,992,1,1411.0
38996,631,768,3,484608.0
38997,370,878,1,1248.0
38998,779,823,3,641117.0
38999,5,776,4,0.0064
39000,380,316,3,120080.0
39001,937,113,1,1050.0
39002,645,310,3,199950.0
39003,697,766,1,1463.0
39004,552,596,2,-44.0
39005,180,294,3,52920.0
39006,741,57,1,798.0
39007,51,901,3,45951.0
39008,453,71,4,6.3803
39009,875,340,1,1215.0
39010,887,417,3,369879.0
39011,38,648,1,686.0
39012,102,936,1,1038.0
39013,641,22,1,663.0
39014,958,238,2,720.0
39015,366,331,1,697.0
39016,498,810,2,-312.0
39017,602,290,3,174580.0
39018,194,242,2,-48.0
39019,396,234,1,630.0
39020,552,672,4,0.8214
39021,894,421,3,376374.0
39022,754,13,3,9802.0
39023,930,739,3,687270.0
39024,462,584,3,269808.0
39025,456,578,3,263568.0
39026,564,898,1,1462.0
39027,875,788,3,689500.0
39028,976,978,2,-2.0
39029,985,127,4,7.7559
39030,427,108,4,3.9537
39031,111,130,1,241.0
39032,634,807,3,511638.0
39033,21,422,3,8862.0
39034,912,935,1,1847.0
39035,267,606,1,873.0
39036,148,636,2,-488.0
39037,852,647,1,1499.0
39038,378,360,2,18.0
39039,927,811,2,116.0
39040,288,260,4,1.1077
39041,299,362,4,0.826
39042,646,5,4,129.2
39043,691,355,4,1.9465
39044,200,717,1,917.0
39045,627,935,4,0.6706
39046,927,506,1,1433.0
39047,527,904,2,-377.0
39048,962,781,4,1.2318
39049,454,272,2,182.0
39050,991,230,3,227930.0
39051,525,134,1,659.0
39052,179,493,2,-314.0
39053,782,257,3,200974.0
39054,56,68,2,-12.0
39055,22,201,3,4422.0
39056,857,243,2,614.0
39057,467,679,2,-212.0
39058,715,14,3,10010.0
39059,807,303,3,244521.0
39060,641,961,1,1602.0
39061,198,457,3,90486.0
39062,467,85,4,5.4941
39063,553,269,3,148757.0
39064,197,717,3,141249.0
39065,72,979,4,0.0735
39066,485,752,2,-267.0
39067,921,658,2,263.0
39068,826,154,1,980.0
39069,866,560,1,1426.0
39070,81,39,4,2.0769
39071,652,256,2,396.0
39072,360,650,3,234000.0
39073,411,14,4,29.3571
39074,706,875,2,-169.0
39075,820,683,1,1503.0
39076,7,215,1,222.0
39077,429,103,4,4.165
39078,994,47,3,46718.0
39079,397,454,4,0.8744
39080,820,154,1,974.0
39081,520,194,4,2.6804
39082,175,721,3,126175.0
39083,785,720,2,65.0
39084,861,255,4,3.3765
39085,389,808,3,314312.0
39086,918,329,1,1247.0
39087,588,248,3,145824.0
39088,793,143,4,5.5455
39089,279,678,1,957.0
39090,563,60,4,9.3833
39091,497,54,1,551.0
39092,591,947,1,1538.0
39093,894,435,1,1329.0
39094,106,265,3,28090.0
39095,172,988,4,0.1741
39096,63,452,4,0.1394
39097,956,192,4,4.9792
39098,272,217,3,59024.0
39099,8,354,1,362.0
39100,23,199,3,4577.0
39101,468,121,1,589.0
39102,130,974,1,1104.0
39103,737,31,2,706.0
39104,623,215,3,133945.0
39105,338,636,1,974.0
39106,480,270,4,1.7778
39107,811,952,1,1763.0
39108,228,502,3,114456.0
39109,147,90,1,237.0
39110,619,638,3,394922.0
39111,877,673,4,1.3031
39112,783,757,4,1.0343
39113,861,575,1,1436.0
39114,454,61,4,7.4426
39115,922,128,2,794.0
39116,930,216,2,714.0
39117,634,781,2,-147.0
39118,646,698,4,0.9255
39119,575,453,1,1028.0
39120,317,107,3,33919.0
39121,439,906,3,397734.0
39122,789,67,1,856.0
39123,895,189,1,1084.0
39124,256,15,2,241.0
39125,285,832,2,-547.0
39126,973,571,1,1544.0
39127,811,799,3,647989.0
39128,966,75,2,891.0
39129,593,294,2,299.0
39130,313,705,3,220665.0
39131,164,981,2,-817.0
39132,667,466,2,201.0
39133,235,134,2,101.0
39134,915,746,2,169.0
39135,827,506,2,321.0
39136,344,234,2,110.0
39137,125,889,4,0.1406
39138,378,97,4,3.8969
39139,698,878,3,612844.0
39140,977,150,1,1127.0
39141,907,689,1,1596.0
39142,386,408,4,0.9461
39143,122,787,1,909.0
39144,655,106,3,69430.0
39145,33,96,3,3168.0
39146,648,101,4,6.4158
39147,215,356,3,76540.0
39148,235,134,2,101.0
39149,204,164,4,1.2439
39150,420,727,3,305340.0
39151,59,672,3,39648.0
39152,115,281,2,-166.0
39153,155,320,2,-165.0
39154,719,733,4,0.9809
39155,731,884,2,-153.0
39156,434,436,1,870.0
39157,812,472,2,340.0
39158,158,53,1,211.0
39159,511,721,4,0.7087
39160,752,453,4,1.66
39161,45,603,4,0.0746
39162,837,771,3,645327.0
39163,956,949,3,907244.0
39164,421,498,4,0.8454
39165,102,570,4,0.1789
39166,595,95,1,690.0
39167,382,646,1,1028.0
39168,188,238,1,426.0
39169,875,552,3,483000.0
39170,347,783,3,271701.0
39171,362,228,3,82536.0
39172,429,528,4,0.8125
39173,68,164,2,-96.0
39174,156,650,4,0.24
39175,981,670,4,1.4642
39176,997,587,3,585239.0
39177,740,448,2,292.0
39178,777,304,1,1081.0
39179,171,663,2,-492.0
39180,930,75,1,1005.0
39181,435,262,1,697.0
39182,787,421,4,1.8694
39183,953,612,4,1.5572
39184,544,183,1,727.0
39185,154,290,1,444.0
39186,928,364,2,564.0
39187,528,509,3,268752.0
39188,229,641,2,-412.0
39189,791,9,4,87.8889
39190,817,675,2,142.0
39191,686,445,4,1.5416
39192,535,159,1,694.0
39193,96,518,3,49728.0
39194,803,769,3,617507.0
39195,701,872,4,0.8039
39196,219,26,1,245.0
39197,89,137,4,0.6496
39198,927,104,3,96408.0
39199,232,254,1,486.0
39200,885,948,3,838980.0
39201,62,613,3,38006.0
39202,552,83,4,6.6506
39203,280,784,2,-504.0
39204,635,578,3,367030.0
39205,247,66,1,313.0
39206,458,833,4,0.5498
39207,388,877,3,340276.0
39208,475,966,2,-491.0
39209,899,518,2,381.0
39210,289,963,4,0.3001
39211,139,721,1,860.0
39212,231,44,4,5.25
39213,491,45,2,446.0
39214,514,145,1,659.0
39215,772,725,4,1.0648
39216,885,488,4,1.8135
39217,860,902,3,775720.0
39218,947,51,1,998.0
39219,189,116,1,305.0
39220,470,528,1,998.0
39221,996,976,2,20.0
39222,524,904,2,-380.0
39223,307,735,3,225645.0
39224,432,230,3,99360.0
39225,484,928,1,1412.0
39226,236,339,2,-103.0
39227,988,382,3,377416.0
39228,508,143,2,365.0
39229,242,844,4,0.2867
39230,756,721,2,35.0
39231,897,234,1,1131.0
39232,405,794,4,0.5101
39233,101,317,4,0.3186
39234,416,91,4,4.5714
39235,370,947,1,1317.0
39236,889,366,1,1255.0
39237,849,151,4,5.6225
39238,875,623,3,545125.0
39239,820,441,1,1261.0
39240,999,550,4,1.8164
39241,226,910,2,-684.0
39242,615,943,2,-328.0
39243,271,869,1,1140.0
39244,149,689,1,838.0
39245,604,390,2,214.0
39246,822,407,2,415.0
39247,204,365,4,0.5589
39248,601,826,1,1427.0
39249,167,214,1,381.0
39250,812,49,2,763.0
39251,854,99,1,953.0
39252,218,277,4,0.787
39253,81,978,1,1059.0
39254,55,494,4,0.1113
39255,635,392,3,248920.0
39256,164,446,2,-282.0
39257,520,68,1,588.0
39258,799,974,4,0.8203
39259,445,312,3,138840.0
39260,697,750,3,522750.0
39261,213,115,2,98.0
39262,727,964,2,-237.0
39263,500,99,1,599.0
39264,668,214,1,882.0
39265,137,86,2,51.0
39266,532,103,1,635.0
39267,739,271,4,2.7269
39268,85,616,3,52360.0
39269,601,605,3,363605.0
39270,131,907,3,118817.0
39271,918,796,3,730728.0
39272,690,639,3,440910.0
39273,827,761,1,1588.0
39274,868,13,4,66.7692
39275,364,888,4,0.4099
39276,395,158,3,62410.0
39277,500,30,2,470.0
39278,696,282,1,978.0
39279,479,174,4,2.7529
39280,821,609,1,1430.0
39281,908,182,4,4.989
39282,510,463,3,236130.0
39283,796,462,2,334.0
39284,432,915,3,395280.0
39285,268,573,1,841.0
39286,471,222,4,2.1216
39287,907,433,4,2.0947
39288,572,202,2,370.0
39289,585,296,1,881.0
39290,505,384,1,889.0
39291,637,347,2,290.0
39292,943,831,4,1.1348
39293,933,705,3,657765.0
39294,899,629,2,270.0
39295,585,982,1,1567.0
39296,239,37,4,6.4595
39297,500,589,1,1089.0
39298,107,644,3,68908.0
39299,590,162,2,428.0
39300,62,323,3,20026.0
39301,857,456,4,1.8794
39302,625,225,4,2.7778
39303,351,873,1,1224.0
39304,130,740,1,870.0
39305,519,145,4,3.5793
39306,704,288,4,2.4444
39307,704,583,4,1.2075
39308,291,389,4,0.7481
39309,810,879,4,0.9215
39310,6,480,2,-474.0
39311,275,962,4,0.2859
39312,854,617,3,526918.0
39313,22,313,2,-291.0
39314,525,647,3,339675.0
39315,755,319,1,1074.0
39316,418,548,1,966.0
39317,96,146,1,242.0
39318,650,798,2,-148.0
39319,226,414,3,93564.0
39320,6,726,2,-720.0
39321,191,267,2,-76.0
39322,358,40,1,398.0
39323,620,552,1,1172.0
39324,562,102,1,664.0
39325,407,117,3,47619.0
39326,313,388,1,701.0
39327,380,778,1,1158.0
39328,728,897,4,0.8116
39329,623,967,2,-344.0
39330,195,746,1,941.0
39331,656,75,2,581.0
39332,373,801,2,-428.0
39333,49,365,2,-316.0
39334,787,423,4,1.8605
39335,324,443,2,-119.0
39336,818,95,4,8.6105
39337,38,261,1,299.0
39338,967,952,2,15.0
39339,337,780,2,-443.0
39340,606,250,4,2.424
39341,203,910,3,184730.0
39342,579,761,3,440619.0
39343,725,449,4,1.6147
39344,649,98,4,6.6224
39345,490,102,2,388.0
39346,572,198,4,2.8889
39347,178,160,4,1.1125
39348,651,593,2,58.0
39349,91,289,4,0.3149
39350,135,206,3,27810.0
39351,571,665,4,0.8586
39352,11,938,4,0.0117
39353,766,467,2,299.0
39354,112,158,4,0.7089
39355,365,351,3,128115.0
39356,152,759,3,115368.0
39357,415,476,1,891.0
39358,36,174,1,210.0
39359,341,512,4,0.666
39360,212,949,3,201188.0
39361,6,235,3,1410.0
39362,95,216,1,311.0
39363,541,903,3,488523.0
39364,700,211,3,147700.0
39365,548,853,2,-305.0
39366,550,879,2,-329.0
39367,81,219,2,-138.0
39368,624,834,1,1458.0
39369,475,431,3,204725.0
39370,62,154,4,0.4026
39371,189,149,1,338.0
39372,298,796,4,0.3744
39373,254,93,3,23622.0
39374,795,696,3,553320.0
39375,904,442,4,2.0452
39376,582,401,4,1.4514
39377,446,144,4,3.0972
39378,121,165,1,286.0
39379,262,176,4,1.4886
39380,243,525,3,127575.0
39381,147,645,2,-498.0
39382,314,272,3,85408.0
39383,248,382,1,630.0
39384,367,829,2,-462.0
39385,277,721,1,998.0
39386,15,246,2,-231.0
39387,452,515,1,967.0
39388,732,822,1,1554.0
39389,399,506,1,905.0
39390,980,33,2,947.0
39391,198,368,2,-170.0
39392,775,243,3,188325.0
39393,35,693,1,728.0
39394,405,595,3,240975.0
39395,116,636,4,0.1824
39396,882,185,1,1067.0
39397,196,701,4,0.2796
39398,306,988,2,-682.0
39399,248,708,3,175584.0
39400,197,599,4,0.3289
39401,310,412,3,127720.0
39402,477,383,3,182691.0
39403,565,495,1,1060.0
39404,537,153,3,82161.0
39405,197,581,1,778.0
39406,761,47,4,16.1915
39407,92,731,3,67252.0
39408,172,831,3,142932.0
39409,711,331,3,235341.0
39410,552,833,4,0.6627
39411,277,719,1,996.0
39412,731,967,1,1698.0
39413,524,874,3,457976.0
39414,690,184,1,874.0
39415,847,337,3,285439.0
39416,276,970,3,267720.0
39417,966,554,1,1520.0
39418,122,34,2,88.0
39419,259,170,4,1.5235
39420,317,923,1,1240.0
39421,869,757,3,657833.0
39422,107,882,1,989.0
39423,163,695,2,-532.0
39424,160,313,2,-153.0
39425,436,720,4,0.6056
39426,124,792,3,98208.0
39427,596,801,2,-205.0
39428,480,289,4,1.6609
39429,522,757,2,-235.0
39430,533,804,3,428532.0
39431,237,68,1,305.0
39432,685,972,2,-287.0
39433,626,724,3,453224.0
39434,257,202,1,459.0
39435,198,663,1,861.0
39436,429,413,2,16.0
39437,989,896,1,1885.0
39438,564,31,4,18.1935
39439,623,302,4,2.0629
39440,423,681,1,1104.0
39441,97,592,3,57424.0
39442,714,624,1,1338.0
39443,455,634,1,1089.0
39444,191,68,3,12988.0
39445,529,56,4,9.4464
39446,159,40,3,6360.0
39447,934,103,2,831.0
39448,995,713,1,1708.0
39449,774,903,1,1677.0
39450,361,624,3,225264.0
39451,676,651,3,440076.0
39452,454,491,3,222914.0
39453,9,513,4,0.0175
39454,259,874,3,226366.0
39455,816,854,1,1670.0
39456,844,49,3,41356.0
39457,230,427,2,-197.0
39458,200,951,3,190200.0
39459,200,152,4,1.3158
39460,186,428,4,0.4346
39461,587,420,3,246540.0
39462,437,561,3,245157.0
39463,13,445,4,0.0292
39464,52,788,3,40976.0
39465,480,490,4,0.9796
39466,153,584,1,737.0
39467,660,801,3,528660.0
39468,699,446,4,1.5673
39469,136,548,4,0.2482
39470,542,751,3,407042.0
39471,641,265,1,906.0
39472,73,500,4,0.146
39473,894,632,2,262.0
39474,967,447,1,1414.0
39475,914,73,2,841.0
39476,397,664,4,0.5979
39477,994,474,1,1468.0
39478,762,595,4,1.2807
39479,127,838,4,0.1516
39480,126,203,2,-77.0
39481,635,281,3,178435.0
39482,412,306,3,126072.0
39483,279,303,3,84537.0
39484,31,893,4,0.0347
39485,824,457,2,367.0
39486,911,732,3,666852.0
39487,464,402,2,62.0
39488,36,162,4,0.2222
39489,675,221,4,3.0543
39490,809,466,3,376994.0
39491,754,708,3,533832.0
39492,51,691,3,35241.0
39493,609,880,3,535920.0
39494,920,208,4,4.4231
39495,248,499,3,123752.0
39496,721,956,3,689276.0
39497,381,688,4,0.5538
39498,82,382,3,31324.0
39499,537,948,2,-411.0
39500,566,875,3,495250.0
39501,806,269,3,216814.0
39502,212,669,4,0.3169
39503,77,724,4,0.1064
39504,162,850,4,0.1906
39505,407,873,2,-466.0
39506,350,531,2,-181.0
39507,371,329,4,1.1277
39508,213,77,2,136.0
39509,107,526,3,56282.0
39510,603,880,1,1483.0
39511,655,184,4,3.5598
39512,593,447,4,1.3266
39513,69,375,1,444.0
39514,668,796,4,0.8392
39515,911,774,1,1685.0
39516,884,819,4,1.0794
39517,452,154,2,298.0
39518,107,653,4,0.1639
39519,572,588,2,-16.0
39520,56,571,2,-515.0
39521,552,229,1,781.0
39522,17,791,4,0.0215
39523,347,724,4,0.4793
39524,410,253,2,157.0
39525,217,395,1,612.0
39526,273,118,3,32214.0
39527,184,930,3,171120.0
39528,835,554,2,281.0
39529,54,664,1,718.0
39530,645,501,4,1.2874
39531,612,622,4,0.9839
39532,46,325,3,14950.0
39533,455,443,2,12.0
39534,158,779,3,123082.0
39535,512,939,3,480768.0
39536,955,293,4,3.2594
39537,928,361,4,2.5706
39538,881,257,3,226417.0
39539,525,337,3,176925.0
39540,162,860,4,0.1884
39541,522,832,2,-310.0
39542,652,804,3,524208.0
